cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,telefono,email,codpost,web_megcba,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,Nivel
"200376","20036400","200364","0",1.000000000000000,Julián Alvarez 123,Julián Alvarez 123,Esc. de Comercio N° 16 Gabriela Mistral,EC 16,4854-6218/0899,dem_ec16_de7@bue.edu.ar,C1414,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/contacto?menu_id=18231,SecCom,Nivel Secundario Común,EC,Escuela de Comercio,Dirección de Educación Media,"1",7.000000000000000,15.000000000000000,VILLA CRESPO,03 - HOSP DURAND,"1",102145.305424999998650,102975.261167999997269,Secundario Común
"200380","20111700","201117","0",1.000000000000000,Avda. Rivadavia 5161,Avda. Rivadavia 5161,Esc. de Comercio N° 29 Marina Mercante Argentina,EC 29,4901-9805,dem_ec29_de7@bue.edu.ar,C1424,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/contacto?menu_id=18231,SecAdu,Nivel Secundario de Jóvenes y Adultos,EC,Escuela de Comercio,Dirección de Educación Media,"1",7.000000000000000,6.000000000000000,CABALLITO,03 - HOSP DURAND,"1",102214.231643000006443,101187.258093999989796,Secundario de Jóvenes y Adultos
"200700","20184537","201845","37",1.000000000000000,Avda. Federico Lacroze 4181,Avda. Federico Lacroze 4181,"Centro de Alfabetización, Educación Básica y Trabajo N° 24",CAEByT 24,4301-2540,paebyt@gmail.com,C1427,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,"1",14.000000000000000,15.000000000000000,CHACARITA,10 - HOSP TORNU,"1",100687.353677999999491,104801.322587999995449,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200976","20184570","201845","70",1.000000000000000,Miralla y Barros Pazos Mza. 26 Casa 14,Miralla y Barros Pazos Mza. 26 Casa 14,"Centro de Alfabetización, Educación Básica y Trabajo N° 25 Los Patitos",CAEByT 25,4301-2540,paebyt@gmail.com,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,"1",21.000000000000000,8.000000000000000,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",99679.123383300000569,94881.391902200004552,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200383","20036500","200365","0",1.000000000000000,Juan B. Ambrosetti 601,Avda. Díaz Vélez 5044 2° piso,Centro Educativo de Nivel Secundario N° 57,CENS 57 H Durand,4981-1910,deaa_cens57_de7@bue.edu.ar,C1405,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",7.000000000000000,6.000000000000000,CABALLITO,03 - HOSP DURAND,"1",102266.269629000002169,102068.255986999996821,Secundario de Jóvenes y Adultos
"200400","20106100","201061","0",1.000000000000000,Avda. Eva Perón 1502,Avda. Eva Perón 1502,Centro Educativo de Nivel Secundario N° 30,CENS 30,4921-0483,cens30@gmail.com,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",8.000000000000000,7.000000000000000,PARQUE CHACABUCO,06 - HOSP PIÑERO,"1",101575.150714000003063,99555.284757400004310,Secundario de Jóvenes y Adultos
"200715","20034800","200348","0",1.000000000000000,Avda. Triunvirato 4247,Avda. Triunvirato 4247,Esc. Primaria p/Adultos N° 16 Ejército de Los Andes,EPA 16,4521-8504,deaa_ep16_de15@bue.edu.ar,C1431,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",15.000000000000000,12.000000000000000,VILLA URQUIZA,10 - HOSP TORNU,"1",98357.348503200002597,105754.420498000006774,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200948","20063800","200638","0",1.000000000000000,Avda. Larrazábal 4051,Avda. Larrazábal 4051,Esc. Primaria Común N° 03 Cristóbal Colón,EPjs 03,4601-0769,dep_epc3_de21@bue.edu.ar,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,"1",21.000000000000000,8.000000000000000,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",99126.903695999993943,94809.386855900011142,Primario Común
"200718","20098700","200987","0",1.000000000000000,Rogelio Yrurtia 5806,Rogelio Yrurtia 5806,Esc. Primaria Común N° 19 Naciones Unidas,EPjs 19,4543-9344,dep_epc19_de15@bue.edu.ar,C1431,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,"1",15.000000000000000,12.000000000000000,SAAVEDRA,07 - HOSP PIROVANO,"1",96371.894967400003225,107362.996622999999090,Primario Común
"202595","20075700","200757","0",1.000000000000000,Holmberg 2754,Dr. Pedro Ignacio Rivera 4221 1° Piso,Escuela Infantil N° 08/15° (s),EI 08/15 (s),4544-4611,dei_ei8_de15@bue.edu.ar,C1430,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,EI,Escuela Infantil,Dirección de Educación Inicial,"1",15.000000000000000,12.000000000000000,VILLA URQUIZA,07 - HOSP PIROVANO,"1",98481.193227399999159,106961.339183000003686,Inicial Común
"202285","20286600","202866","0",2.000000000000000,Villa 1-11-14 Manzana 10 Casa 33,Villa 1-11-14 Mza. 10 Casa 33,Bachillerato Popular de Jóvenes y Adultos Bajo Flores,B.Pop Bajo Flores,S/N,bachilleratobajoflores@gmail.com,C1111,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,SecAdu,Nivel Secundario de Jóvenes y Adultos,BP,Bachillerato Popular de Jóvenes y Adultos,Dirección de Educación del Adulto y del Adolescente,"1",19.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",101852.944436000005226,97702.075047499994980,Secundario de Jóvenes y Adultos
"200787","20136600","201366","0",1.000000000000000,Tinogasta 5046,Tinogasta 5046,Esc. Primaria Común N° 22 Prof. Pedro Luis Comi,EPjs 22,4567-4573,dep_epc22_de17@bue.edu.ar / esc22de17@yahoo.com.ar,C1417,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,"1",17.000000000000000,11.000000000000000,VILLA DEVOTO,11 - HOSP VELEZ SARSFIELD,"1",94960.113396800006740,101731.562799000006635,Primario Común
"200779","20107600","201076","0",1.000000000000000,Tinogasta 5768,Tinogasta 5768,Centro Educativo de Nivel Secundario N° 07,CENS 07,4644-1766,deaa_cens7_de17@bue.edu.ar,C1408,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",17.000000000000000,10.000000000000000,VILLA REAL,11 - HOSP VELEZ SARSFIELD,"1",94259.067434900003718,100961.592132999998285,Secundario de Jóvenes y Adultos
"200797","20090500","200905","0",1.000000000000000,Pedro Lozano 3056,Pedro Lozano 3056,"Esc. para Niños, Niñas, Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 02 Domingo F Sarmiento",EEEyFL 02,4501-5794,eeefl2_de17@bue.edu.ar,C1417,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,PriEsp - OSEEsp,Nivel Primario Especial y Otros Servicios Educativos de la modalidad Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,"1",17.000000000000000,11.000000000000000,VILLA DEL PARQUE,12 - HOSP ZUBIZARRETA,"1",97197.220999199998914,103256.468976999982260,Primario Especial - Otros Servicios Educativos de la modalidad Especial
"200798","20085800","200858","0",1.000000000000000,Avda. Francisco Beiró 4418,Avda. Francisco Beiró 4418,"Esc. para Niños, Niñas, Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 03 N Mir de Tobar García",EEEyFL 03,4501-1149,eeefl3_de17@bue.edu.ar,C1419,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,"1",17.000000000000000,11.000000000000000,VILLA DEVOTO,12 - HOSP ZUBIZARRETA,"1",95373.155117699992843,102533.545490000004065,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial
"200015","20039100","200391","0",1.000000000000000,Avda. Gral. Las Heras 3086,Avda. Gral. Las Heras 3086,Esc. Primaria p/Adultos N° 18 Dr. Rafael Herrera Vegas,EPA 18,4805-7916,deaa_ep18_de1@bue.edu.ar,C1425,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",105265.455281000002287,105101.130306999999448,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200168","20123700","201237","0",1.000000000000000,Avda. Independencia 758,Avda. Independencia 758,Esc. Primaria Común N° 01 Valentín Gómez,EPjc 01,4300-4258,dep_epc1_de3@bue.edu.ar,C1099,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",3.000000000000000,1.000000000000000,SAN TELMO,02 - HOSP ARGERICH,"1",107878.044762999998056,101342.647414000006393,Primario Común
"200312","20038900","200389","0",1.000000000000000,Rondeau 2751,Cátulo Castillo 2750,Esc. Primaria p/Adultos N° 02,EPA 02,4941-0415 int. 216,deaa_ep2_de6@bue.edu.ar,C1261,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",6.000000000000000,4.000000000000000,PARQUE PATRICIOS,05 - HOSP PENNA,"1",105550.229082000005292,99580.117812099982984,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200312","20230400","202304","0",1.000000000000000,Rondeau 2751,Cátulo Castillo 2750,Centro Educativo de Nivel Secundario N° 72,CENS 72,4942-0963,deaa_cens72_de6@bue.edu.ar,C1261,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",6.000000000000000,4.000000000000000,PARQUE PATRICIOS,05 - HOSP PENNA,"1",105550.229082000005292,99580.117812099982984,Secundario de Jóvenes y Adultos
"200367","20111500","201115","0",1.000000000000000,Julián Alvarez 240,Julián Alvarez 240 1° piso,Centro Educativo de Nivel Secundario N° 33 Leopoldo Marechal,CENS 33,4854-0823,deaa_cens33_de7@bue.edu.ar,C1414,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",7.000000000000000,15.000000000000000,VILLA CRESPO,03 - HOSP DURAND,"1",102250.805869999996503,103097.766361000001780,Secundario de Jóvenes y Adultos
"200109","20123500","201235","0",1.000000000000000,Avda. Pueyrredón 860,Avda. Pueyrredón 860  2° piso,Centro Educativo de Nivel Secundario N° 48,CENS 48 SMATA,4307-0111,deaa_cens48_de3@bue.edu.ar,C1032,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",2.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105339.637239000003319,103265.126866000005975,Secundario de Jóvenes y Adultos
"200726","20038300","200383","0",1.000000000000000,Avda. Triunvirato 4992,Avda. Triunvirato 4992,Colegio N° 16 Guillermo Rawson,Col 16,4522-5562,dem_col16_de15@bue.edu.ar,C1431,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/contacto?menu_id=18231,SecCom - SecAdu,Nivel Secundario Común y Secundario de Jóvenes y Adultos,COL,Colegio,Dirección de Educación Media,"1",15.000000000000000,12.000000000000000,VILLA URQUIZA,07 - HOSP PIROVANO,"1",97594.358160000003409,106337.452575000002980,Secundario Común - Secundario de Jóvenes y Adultos
"200145","20172200","201722","0",1.000000000000000,Chile 1371,Chile 1371,Centro Educativo de Nivel Secundario N° 42,CENS 42,4383-6001,cens42@gmail.com,C1098,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",3.000000000000000,1.000000000000000,MONTSERRAT,08 - HOSP RAMOS MEJIA,"1",107080.627751000021817,101456.537916999994195,Secundario de Jóvenes y Adultos
"200764","20007000","200070","0",1.000000000000000,Avda. Lincoln 4325,José Cubas 4182,Centro Educativo de Nivel Secundario N° 66 Veteranos de Guerra de Malvinas,CENS 66 Vet Malvinas,4587-6322,deaa_cens66_de3@bue.edu.ar,C1419,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",16.000000000000000,11.000000000000000,VILLA DEVOTO,12 - HOSP ZUBIZARRETA,"1",95146.187966500001494,103421.555133000001661,Secundario de Jóvenes y Adultos
"200178","20128900","201289","0",1.000000000000000,Avda. Don Pedro de Mendoza 1835,Avda. Don Pedro de Mendoza 1835,Centro Educativo de Nivel Secundario N° 32,CENS 32,4301-1357,deaa_cens32_de4@bue.edu.ar,C1169,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",4.000000000000000,4.000000000000000,BOCA,02 - HOSP ARGERICH,"1",109323.276650999992853,98964.959146600012900,Secundario de Jóvenes y Adultos
"200178","20226600","202266","0",1.000000000000000,Avda. Don Pedro de Mendoza 1835,Avda. Don Pedro de Mendoza 1835,CENOF Centro Museo Quinquela Martín,CENOF Quinquela,4301-1080,s/d,C1169,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,"1",4.000000000000000,4.000000000000000,BOCA,02 - HOSP ARGERICH,"2",109323.276650999992853,98964.959146600012900,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200308","20002000","200020","0",1.000000000000000,Avda. Belgrano 3767,Avda. Belgrano 3767,Centro Educativo de Nivel Secundario N° 15,CENS 15,4982-0257,deaa_cens15_de6@bue.edu.ar,C1210,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",6.000000000000000,5.000000000000000,ALMAGRO,03 - HOSP DURAND,"1",103961.759195000006002,101556.576113000002806,Secundario de Jóvenes y Adultos
"200309","20145000","201450","0",1.000000000000000,Avda. Boedo 657,Avda. Boedo 657,Esc. Primaria p/Adultos N° 22 Martina Silva de Gurruchaga,EPA 22,4931-6594,deaa_ep22_de6@bue.edu.ar,C1218,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",6.000000000000000,5.000000000000000,ALMAGRO,03 - HOSP DURAND,"1",104213.263902000006055,101030.174104999998235,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200311","20038800","200388","0",1.000000000000000,Avda. Juan de Garay 3972,Avda. Juan de Garay 3972,Esc. Primaria p/Adultos N° 26 República de Colombia,EPA 26,4921-0566,deaa_ep26_de6@bue.edu.ar,C1256,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",6.000000000000000,5.000000000000000,BOEDO,05 - HOSP PENNA,"1",103902.203708000000915,99741.186994799994864,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200373","20028400","200284","0",1.000000000000000,Pringles 263,Pringles 263,Esc. Primaria p/Adultos N° 23 Gral. Belgrano,EPA 23,4981-9643,deaa_ep23_de7@bue.edu.ar,C1183,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",7.000000000000000,5.000000000000000,ALMAGRO,03 - HOSP DURAND,"1",103231.296199999997043,102252.215479999998934,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200281","20184545","201845","45",1.000000000000000,Rio Cuarto y Montesquieu,Rio Cuarto y Montesquieu - Avda. Gral. Iriarte alt. 3501,"Centro de Alfabetización, Educación Básica y Trabajo N° 14",CAEByT 14,4301-2540,paebyt@gmail.com,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,"1",5.000000000000000,4.000000000000000,BARRACAS,05 - HOSP PENNA,"1",106018.521863999994821,97466.801160300004994,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200338","20145500","201455","0",1.000000000000000,Gral. Urquiza 609,Gral. Urquiza 609,Centro Educativo de Nivel Secundario N° 55,CENS 55,4932-5279,deaa_cens55_de6@bue.edu.ar,C1221,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",6.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",104877.289686000003712,101336.146181999996770,Secundario de Jóvenes y Adultos
"200612","20159822","201598","22",1.000000000000000,San Nicolás 588,San Nicolás 588,Centro Educativo de Nivel Primario N° 28,CENP 28,4672-2684,adu_centros@yahoo.com.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu,Nivel Primario de Jóvenes y Adultos,CENP,Centro Educativo de Nivel Primario,Dirección de Educación del Adulto y del Adolescente,"1",12.000000000000000,10.000000000000000,FLORESTA,01 - HOSP ALVAREZ,"1",98328.120841800002381,100350.421201999997720,Primario de Jóvenes y Adultos
"200342","20010700","200107","0",1.000000000000000,Saavedra 15,Saavedra 15 2° piso,Centro Educativo de Nivel Secundario N° 06,CENS 06 CONICET,4954-7366,deaa_cens6_de6@bue.edu.ar,C1083,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",6.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105435.731608000001870,102163.934559000001173,Secundario de Jóvenes y Adultos
"200342","20162000","201620","0",1.000000000000000,Saavedra 15,Saavedra 15 2° Piso,Centro Educativo de Nivel Secundario N° 31,CENS 31 CONICET,4954-7366,deaa_cens31_de6@bue.edu.ar,C1096,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",6.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105435.731608000001870,102163.934559000001173,Secundario de Jóvenes y Adultos
"200353","20111400","201114","0",1.000000000000000,Avda. Corrientes 5332,Avda. Corrientes 5332,Esc. Primaria p/Adultos N° 01 Tomasa de la Quintana de Escalada,EPA 01,4854-1160,deaa_ep1_de7@bue.edu.ar,C1414,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",7.000000000000000,15.000000000000000,VILLA CRESPO,03 - HOSP DURAND,"1",102062.322725000005448,103427.264672000004794,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200972","20184531","201845","31",1.000000000000000,"Avda. Gral. Paz 15500, Mza. 3",Avda. Gral. Paz 15500 Los Robles s/n Mza. 3 Casa 40,"Centro de Alfabetización, Educación Básica y Trabajo N° 80",CAEByT 80,4301-2540,paebyt@gmail.com,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,"1",21.000000000000000,8.000000000000000,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",97664.570823000001837,94024.634112799991271,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200975","20239600","202396","0",1.000000000000000,Corvalán 3565,Corvalán 3565,CENOF Centro Cáritas Lugano,CENOF Cáritas Lugano,4602-9383,cnf.caritaslugano@bue.edu.ar,C1439,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,"1",21.000000000000000,8.000000000000000,VILLA LUGANO,06 - HOSP PIÑERO,"2",99409.733724299978348,95465.935162500012666,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200051","20184506","201845","6",1.000000000000000,"Villa 31 Calle 12 s/n, Manzana 27, Bo. YPF",Villa 31 Calle 12 s/n Mza. 2 B° YPF,"Centro de Alfabetización, Educación Básica y Trabajo N° 51 Comedor Arca de Noé",CAEByT 51,4301-2540,paebyt@gmail.com,C1104,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,"1",1.000000000000000,1.000000000000000,RETIRO,04 - HOSP FERNANDEZ,"1",107140.263865000000806,105655.081814999983180,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"202577","20201003","202010","3",1.000000000000000,José León Suárez 3755 / 3787,José León Suárez 3787,Centro Educativo Cursos Especiales - Torito Pulenta,CECE Torito Pulenta,4641-3512,smeadultos@yahoo.com.ar,C1439,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CECE,Cursos Especiales en Centros Educativos,Dirección de Educación del Adulto y del Adolescente,"1",20.000000000000000,8.000000000000000,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",97016.597703700012062,94797.590282499993918,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200936","20184556","201845","56",1.000000000000000,Dr. José I. De La Rosa 6300,Dr. José I. De La Rosa 6300,"Centro de Alfabetización, Educación Básica y Trabajo N° 03",CAEByT 03,4301-2540,paebyt@gmail.com,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,"1",20.000000000000000,8.000000000000000,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",97421.409083999998984,95878.358484600001248,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200585","20103100","201031","0",1.000000000000000,Caracas 10,Caracas 10,Esc. Primaria p/Adultos N° 02 Florencio Varela,EPA 02,4611-7452,prim.adultos2de12@gmail.com/deaa_ep2_de12@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",12.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100115.816997000001720,100156.345874999999069,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
